DateTime,Taxa de câmbio nominal
7/10/2009,"17,587"
6/10/2009,"17,525"
5/10/2009,"17,665"
2/10/2009,"17,836"
1/10/2009,"17,786"
30/09/2009,"17,773"
29/09/2009,"17,920"
28/09/2009,"17,902"
25/09/2009,"18,009"
24/09/2009,"17,909"
23/09/2009,"17,908"
22/09/2009,"18,053"
21/09/2009,"18,164"
18/09/2009,"18,041"
17/09/2009,"18,086"
16/09/2009,"17,976"
15/09/2009,"18,079"
14/09/2009,"18,189"
11/9/2009,"18,171"
10/9/2009,"18,253"
9/9/2009,"18,272"
8/9/2009,"18,246"
4/9/2009,"18,493"
3/9/2009,"18,694"
2/9/2009,"19,030"
1/9/2009,"18,821"
31/08/2009,"18,856"
28/08/2009,"18,732"
27/08/2009,"18,661"
26/08/2009,"18,662"
25/08/2009,"18,411"
24/08/2009,"18,331"
21/08/2009,"18,289"
20/08/2009,"18,426"
19/08/2009,"18,425"
18/08/2009,"18,566"
17/08/2009,"18,674"
14/08/2009,"18,377"
13/08/2009,"18,317"
12/8/2009,"18,378"
11/8/2009,"18,449"
10/8/2009,"18,404"
7/8/2009,"18,224"
6/8/2009,"18,340"
5/8/2009,"18,173"
4/8/2009,"18,264"
3/8/2009,"18,361"
31/07/2009,"18,718"
30/07/2009,"18,803"
29/07/2009,"18,974"
28/07/2009,"18,811"
27/07/2009,"18,829"
24/07/2009,"18,952"
23/07/2009,"18,914"
22/07/2009,"19,021"
21/07/2009,"19,035"
20/07/2009,"19,060"
17/07/2009,"19,282"
16/07/2009,"19,332"
15/07/2009,"19,412"
14/07/2009,"19,696"
13/07/2009,"19,887"
10/7/2009,"20,139"
9/7/2009,"19,913"
8/7/2009,"19,974"
7/7/2009,"19,633"
6/7/2009,"19,703"
3/7/2009,"19,466"
2/7/2009,"19,461"
1/7/2009,"19,334"
30/06/2009,"19,508"
29/06/2009,"19,479"
26/06/2009,"19,388"
25/06/2009,"19,554"
24/06/2009,"19,716"
23/06/2009,"20,011"
22/06/2009,"20,066"
19/06/2009,"19,584"
18/06/2009,"19,701"
17/06/2009,"19,776"
16/06/2009,"19,453"
15/06/2009,"19,450"
12/6/2009,"19,293"
10/6/2009,"19,466"
9/6/2009,"19,377"
8/6/2009,"19,696"
5/6/2009,"19,526"
4/6/2009,"19,489"
3/6/2009,"19,592"
2/6/2009,"19,362"
1/6/2009,"19,432"
29/05/2009,"19,722"
28/05/2009,"20,136"
27/05/2009,"20,087"
26/05/2009,"20,253"
25/05/2009,"20,226"
22/05/2009,"20,271"
21/05/2009,"20,256"
20/05/2009,"20,191"
19/05/2009,"20,480"
18/05/2009,"20,776"
15/05/2009,"20,754"
14/05/2009,"20,921"
13/05/2009,"20,984"
12/5/2009,"20,641"
11/5/2009,"20,571"
8/5/2009,"20,742"
7/5/2009,"20,976"
6/5/2009,"22,105"
5/5/2009,"21,468"
4/5/2009,"21,361"
30/04/2009,"21,775"
29/04/2009,"21,830"
28/04/2009,"22,029"
27/04/2009,"22,157"
24/04/2009,"21,925"
23/04/2009,"22,099"
22/04/2009,"22,120"
20/04/2009,"22,342"
17/04/2009,"21,856"
16/04/2009,"21,783"
15/04/2009,"21,984"
14/04/2009,"21,868"
13/04/2009,"21,691"
9/4/2009,"21,758"
8/4/2009,"22,006"
7/4/2009,"22,241"
6/4/2009,"22,244"
3/4/2009,"22,064"
2/4/2009,"22,347"
1/4/2009,"22,891"
31/03/2009,"23,144"
30/03/2009,"23,289"
27/03/2009,"22,737"
26/03/2009,"22,367"
25/03/2009,"22,427"
24/03/2009,"22,559"
23/03/2009,"22,497"
20/03/2009,"22,559"
19/03/2009,"22,371"
18/03/2009,"22,798"
17/03/2009,"22,825"
16/03/2009,"22,697"
13/03/2009,"23,004"
12/3/2009,"23,150"
11/3/2009,"23,358"
10/3/2009,"23,507"
9/3/2009,"23,773"
6/3/2009,"23,760"
5/3/2009,"23,814"
4/3/2009,"23,909"
3/3/2009,"24,210"
2/3/2009,"24,113"
27/02/2009,"23,776"
26/02/2009,"23,495"
25/02/2009,"23,806"
20/02/2009,"23,908"
19/02/2009,"23,241"
18/02/2009,"23,388"
17/02/2009,"23,123"
16/02/2009,"22,711"
13/02/2009,"22,672"
12/2/2009,"22,901"
11/2/2009,"22,862"
10/2/2009,"22,520"
9/2/2009,"22,438"
6/2/2009,"22,650"
5/2/2009,"23,057"
4/2/2009,"22,986"
3/2/2009,"23,136"
2/2/2009,"23,467"
30/01/2009,"23,154"
29/01/2009,"22,753"
28/01/2009,"22,974"
27/01/2009,"23,101"
26/01/2009,"23,141"
23/01/2009,"23,560"
22/01/2009,"23,291"
21/01/2009,"23,536"
20/01/2009,"23,540"
19/01/2009,"23,298"
16/01/2009,"23,240"
15/01/2009,"23,795"
14/01/2009,"23,333"
13/01/2009,"23,075"
12/1/2009,"22,961"
9/1/2009,"22,859"
8/1/2009,"22,675"
7/1/2009,"22,166"
6/1/2009,"21,881"
5/1/2009,"22,772"
2/1/2009,"23,290"
30/12/2008,"23,362"
29/12/2008,"23,948"
26/12/2008,"23,605"
23/12/2008,"23,743"
22/12/2008,"23,732"
19/12/2008,"23,851"
18/12/2008,"23,564"
17/12/2008,"23,568"
16/12/2008,"23,775"
15/12/2008,"23,682"
12/12/2008,"23,912"
11/12/2008,"23,389"
10/12/2008,"24,675"
9/12/2008,"24,821"
8/12/2008,"24,681"
5/12/2008,"24,996"
4/12/2008,"24,897"
3/12/2008,"24,205"
2/12/2008,"23,449"
1/12/2008,"23,557"
28/11/2008,"23,323"
27/11/2008,"22,649"
26/11/2008,"23,213"
25/11/2008,"23,048"
24/11/2008,"23,492"
21/11/2008,"24,269"
20/11/2008,"23,954"
19/11/2008,"23,758"
18/11/2008,"22,988"
17/11/2008,"22,932"
14/11/2008,"22,792"
13/11/2008,"23,306"
12/11/2008,"22,624"
11/11/2008,"22,002"
10/11/2008,"21,327"
7/11/2008,"21,605"
6/11/2008,"21,585"
5/11/2008,"21,202"
4/11/2008,"21,219"
3/11/2008,"21,810"
31/10/2008,"21,145"
30/10/2008,"21,143"
29/10/2008,"21,312"
28/10/2008,"21,692"
27/10/2008,"22,516"
24/10/2008,"23,104"
23/10/2008,"23,139"
22/10/2008,"23,642"
21/10/2008,"21,933"
20/10/2008,"21,166"
17/10/2008,"21,012"
16/10/2008,"21,846"
15/10/2008,"21,543"
14/10/2008,"20,781"
13/10/2008,"21,554"
10/10/2008,"22,872"
9/10/2008,"21,810"
8/10/2008,"23,916"
7/10/2008,"21,875"
6/10/2008,"21,761"
3/10/2008,"20,532"
2/10/2008,"20,073"
1/10/2008,"19,205"
30/09/2008,"19,135"
29/09/2008,"19,551"
26/09/2008,"18,547"
25/09/2008,"18,269"
24/09/2008,"18,437"
23/09/2008,"18,234"
22/09/2008,"17,981"
19/09/2008,"18,390"
18/09/2008,"19,151"
17/09/2008,"18,652"
16/09/2008,"18,402"
15/09/2008,"18,117"
12/9/2008,"17,904"
11/9/2008,"18,247"
10/9/2008,"17,850"
9/9/2008,"17,536"
8/9/2008,"17,274"
5/9/2008,"17,297"
4/9/2008,"17,002"
3/9/2008,"16,720"
2/9/2008,"16,594"
1/9/2008,"16,439"
29/08/2008,"16,336"
28/08/2008,"16,254"
27/08/2008,"16,205"
26/08/2008,"16,367"
25/08/2008,"16,267"
22/08/2008,"16,209"
21/08/2008,"16,135"
20/08/2008,"16,199"
19/08/2008,"16,335"
18/08/2008,"16,341"
15/08/2008,"16,381"
14/08/2008,"16,196"
13/08/2008,"16,203"
12/8/2008,"16,153"
11/8/2008,"16,140"
8/8/2008,"16,128"
7/8/2008,"15,835"
6/8/2008,"15,774"
5/8/2008,"15,724"
4/8/2008,"15,651"
1/8/2008,"15,585"
31/07/2008,"15,658"
30/07/2008,"15,633"
29/07/2008,"15,722"
28/07/2008,"15,746"
25/07/2008,"15,737"
24/07/2008,"15,773"
23/07/2008,"15,826"
22/07/2008,"15,803"
21/07/2008,"15,810"
18/07/2008,"15,930"
17/07/2008,"15,905"
16/07/2008,"15,952"
15/07/2008,"15,902"
14/07/2008,"15,934"
11/7/2008,"16,024"
10/7/2008,"16,139"
9/7/2008,"16,084"
8/7/2008,"16,019"
7/7/2008,"16,033"
4/7/2008,"16,092"
3/7/2008,"16,081"
2/7/2008,"15,985"
1/7/2008,"16,053"
30/06/2008,"15,911"
27/06/2008,"16,069"
26/06/2008,"15,943"
25/06/2008,"15,993"
24/06/2008,"16,038"
23/06/2008,"16,109"
20/06/2008,"16,034"
19/06/2008,"16,043"
18/06/2008,"16,105"
17/06/2008,"16,119"
16/06/2008,"16,269"
13/06/2008,"16,360"
12/6/2008,"16,392"
11/6/2008,"16,420"
10/6/2008,"16,384"
9/6/2008,"16,257"
6/6/2008,"16,274"
5/6/2008,"16,254"
4/6/2008,"16,299"
3/6/2008,"16,270"
2/6/2008,"16,290"
30/05/2008,"16,286"
29/05/2008,"16,488"
28/05/2008,"16,622"
27/05/2008,"16,673"
26/05/2008,"16,602"
23/05/2008,"16,539"
21/05/2008,"16,484"
20/05/2008,"16,562"
19/05/2008,"16,452"
16/05/2008,"16,426"
15/05/2008,"16,593"
14/05/2008,"16,633"
13/05/2008,"16,575"
12/5/2008,"16,735"
9/5/2008,"16,941"
8/5/2008,"16,928"
7/5/2008,"16,733"
6/5/2008,"16,607"
5/5/2008,"16,570"
2/5/2008,"16,498"
30/04/2008,"16,864"
29/04/2008,"17,050"
28/04/2008,"16,756"
25/04/2008,"16,680"
24/04/2008,"16,679"
23/04/2008,"16,574"
22/04/2008,"16,567"
18/04/2008,"16,685"
17/04/2008,"16,580"
16/04/2008,"16,691"
15/04/2008,"16,814"
14/04/2008,"16,859"
11/4/2008,"16,868"
10/4/2008,"16,814"
9/4/2008,"16,870"
8/4/2008,"17,030"
7/4/2008,"16,982"
4/4/2008,"17,109"
3/4/2008,"17,244"
2/4/2008,"17,265"
1/4/2008,"17,526"
31/03/2008,"17,483"
28/03/2008,"17,448"
27/03/2008,"17,337"
26/03/2008,"17,280"
25/03/2008,"17,333"
24/03/2008,"17,399"
20/03/2008,"17,416"
19/03/2008,"17,037"
18/03/2008,"16,999"
17/03/2008,"17,240"
14/03/2008,"16,939"
13/03/2008,"16,963"
12/3/2008,"16,788"
11/3/2008,"16,939"
10/3/2008,"16,988"
7/3/2008,"16,833"
6/3/2008,"16,712"
5/3/2008,"16,692"
4/3/2008,"16,722"
3/3/2008,"16,808"
29/02/2008,"16,825"
28/02/2008,"16,715"
27/02/2008,"16,707"
26/02/2008,"16,874"
25/02/2008,"17,054"
22/02/2008,"17,032"
21/02/2008,"17,096"
20/02/2008,"17,343"
19/02/2008,"17,321"
18/02/2008,"17,386"
15/02/2008,"17,533"
14/02/2008,"17,461"
13/02/2008,"17,451"
12/2/2008,"17,470"
11/2/2008,"17,593"
8/2/2008,"17,673"
7/2/2008,"17,619"
6/2/2008,"17,523"
1/2/2008,"17,443"
31/01/2008,"17,595"
30/01/2008,"17,794"
29/01/2008,"17,754"
28/01/2008,"17,898"
25/01/2008,"17,904"
24/01/2008,"17,875"
23/01/2008,"18,139"
22/01/2008,"18,033"
21/01/2008,"18,293"
18/01/2008,"17,842"
17/01/2008,"17,679"
16/01/2008,"17,622"
15/01/2008,"17,442"
14/01/2008,"17,406"
11/1/2008,"17,528"
10/1/2008,"17,620"
9/1/2008,"17,683"
8/1/2008,"17,546"
7/1/2008,"17,667"
4/1/2008,"17,566"
3/1/2008,"17,561"
2/1/2008,"17,714"
31/12/2007,"17,705"
28/12/2007,"17,705"
27/12/2007,"17,663"
26/12/2007,"17,787"
24/12/2007,"17,901"
21/12/2007,"17,958"
20/12/2007,"18,024"
19/12/2007,"18,011"
18/12/2007,"18,083"
17/12/2007,"18,115"
14/12/2007,"17,951"
13/12/2007,"17,738"
12/12/2007,"17,616"
11/12/2007,"17,642"
10/12/2007,"17,612"
7/12/2007,"17,608"
6/12/2007,"17,865"
5/12/2007,"17,948"
4/12/2007,"18,225"
3/12/2007,"17,880"
30/11/2007,"17,829"
29/11/2007,"17,897"
28/11/2007,"18,010"
27/11/2007,"18,493"
26/11/2007,"18,102"
23/11/2007,"17,954"
22/11/2007,"17,739"
21/11/2007,"17,858"
20/11/2007,"17,639"
19/11/2007,"17,585"
16/11/2007,"17,406"
14/11/2007,"17,370"
13/11/2007,"17,674"
12/11/2007,"17,732"
9/11/2007,"17,482"
8/11/2007,"17,346"
7/11/2007,"17,392"
6/11/2007,"17,317"
5/11/2007,"17,548"
1/11/2007,"17,452"
31/10/2007,"17,432"
30/10/2007,"17,544"
29/10/2007,"17,587"
26/10/2007,"17,744"
25/10/2007,"17,888"
24/10/2007,"17,961"
23/10/2007,"17,999"
22/10/2007,"18,198"
19/10/2007,"17,956"
18/10/2007,"18,063"
17/10/2007,"18,130"
16/10/2007,"18,234"
15/10/2007,"18,070"
11/10/2007,"17,912"
10/10/2007,"18,040"
9/10/2007,"18,100"
8/10/2007,"18,125"
5/10/2007,"18,084"
4/10/2007,"18,276"
3/10/2007,"18,266"
2/10/2007,"18,227"
1/10/2007,"18,217"
28/09/2007,"18,381"
27/09/2007,"18,401"
26/09/2007,"18,485"
25/09/2007,"18,648"
24/09/2007,"18,686"
21/09/2007,"18,610"
20/09/2007,"18,629"
19/09/2007,"18,631"
18/09/2007,"18,952"
17/09/2007,"19,115"
14/09/2007,"19,023"
13/09/2007,"18,983"
12/9/2007,"19,117"
11/9/2007,"19,296"
10/9/2007,"19,583"
6/9/2007,"19,537"
5/9/2007,"19,632"
4/9/2007,"19,520"
3/9/2007,"19,539"
31/08/2007,"19,612"
30/08/2007,"19,769"
29/08/2007,"19,856"
28/08/2007,"19,841"
27/08/2007,"19,481"
24/08/2007,"19,847"
23/08/2007,"19,931"
22/08/2007,"20,165"
21/08/2007,"20,377"
20/08/2007,"20,272"
17/08/2007,"20,368"
16/08/2007,"21,116"
15/08/2007,"20,035"
14/08/2007,"19,801"
13/08/2007,"19,403"
10/8/2007,"19,542"
9/8/2007,"19,183"
8/8/2007,"18,858"
7/8/2007,"19,069"
6/8/2007,"19,098"
3/8/2007,"18,806"
2/8/2007,"18,721"
1/8/2007,"18,848"
31/07/2007,"18,768"
30/07/2007,"18,801"
27/07/2007,"19,061"
26/07/2007,"19,046"
25/07/2007,"18,635"
24/07/2007,"18,517"
23/07/2007,"18,440"
20/07/2007,"18,598"
19/07/2007,"18,528"
18/07/2007,"18,601"
17/07/2007,"18,613"
16/07/2007,"18,639"
13/07/2007,"18,676"
12/7/2007,"18,759"
11/7/2007,"18,892"
10/7/2007,"18,939"
9/7/2007,"18,984"
6/7/2007,"19,025"
5/7/2007,"19,149"
4/7/2007,"19,091"
3/7/2007,"19,114"
2/7/2007,"19,168"
29/06/2007,"19,254"
28/06/2007,"19,248"
27/06/2007,"19,491"
26/06/2007,"19,480"
25/06/2007,"19,371"
22/06/2007,"19,326"
21/06/2007,"19,189"
20/06/2007,"19,190"
19/06/2007,"19,100"
18/06/2007,"19,000"
15/06/2007,"19,089"
14/06/2007,"19,295"
13/06/2007,"19,434"
12/6/2007,"19,412"
11/6/2007,"19,465"
8/6/2007,"19,630"
6/6/2007,"19,609"
5/6/2007,"19,387"
4/6/2007,"19,207"
1/6/2007,"19,048"
31/05/2007,"19,281"
30/05/2007,"19,460"
29/05/2007,"19,453"
28/05/2007,"19,433"
25/05/2007,"19,512"
24/05/2007,"19,645"
23/05/2007,"19,481"
22/05/2007,"19,401"
21/05/2007,"19,427"
18/05/2007,"19,622"
17/05/2007,"19,565"
16/05/2007,"19,578"
15/05/2007,"19,914"
14/05/2007,"20,130"
11/5/2007,"20,186"
10/5/2007,"20,209"
9/5/2007,"20,214"
8/5/2007,"20,218"
7/5/2007,"20,258"
4/5/2007,"20,301"
3/5/2007,"20,231"
2/5/2007,"20,260"
30/04/2007,"20,331"
27/04/2007,"20,313"
26/04/2007,"20,244"
25/04/2007,"20,228"
24/04/2007,"20,377"
23/04/2007,"20,282"
20/04/2007,"20,254"
19/04/2007,"20,304"
18/04/2007,"20,357"
17/04/2007,"20,340"
16/04/2007,"20,332"
13/04/2007,"20,223"
12/4/2007,"20,363"
11/4/2007,"20,325"
10/4/2007,"20,274"
9/4/2007,"20,228"
5/4/2007,"20,325"
4/4/2007,"20,313"
3/4/2007,"20,364"
2/4/2007,"20,470"
30/03/2007,"20,496"
29/03/2007,"20,537"
28/03/2007,"20,708"
27/03/2007,"20,629"
26/03/2007,"20,593"
23/03/2007,"20,644"
22/03/2007,"20,594"
21/03/2007,"20,668"
20/03/2007,"20,755"
19/03/2007,"20,784"
16/03/2007,"20,907"
15/03/2007,"20,901"
14/03/2007,"21,036"
13/03/2007,"20,954"
12/3/2007,"20,894"
9/3/2007,"20,975"
8/3/2007,"21,046"
7/3/2007,"21,113"
6/3/2007,"21,201"
5/3/2007,"21,380"
2/3/2007,"21,266"
1/3/2007,"21,252"
28/02/2007,"21,174"
27/02/2007,"21,091"
26/02/2007,"20,855"
23/02/2007,"20,860"
22/02/2007,"20,758"
21/02/2007,"20,794"
16/02/2007,"20,905"
15/02/2007,"20,888"
14/02/2007,"20,992"
13/02/2007,"21,080"
12/2/2007,"21,132"
9/2/2007,"21,025"
8/2/2007,"20,943"
7/2/2007,"20,844"
6/2/2007,"20,825"
5/2/2007,"20,956"
2/2/2007,"20,974"
1/2/2007,"21,085"
31/01/2007,"21,239"
30/01/2007,"21,321"
29/01/2007,"21,352"
26/01/2007,"21,352"
25/01/2007,"21,273"
24/01/2007,"21,278"
23/01/2007,"21,360"
22/01/2007,"21,319"
19/01/2007,"21,399"
18/01/2007,"21,321"
17/01/2007,"21,342"
16/01/2007,"21,436"
15/01/2007,"21,399"
12/1/2007,"21,413"
11/1/2007,"21,457"
10/1/2007,"21,548"
9/1/2007,"21,498"
8/1/2007,"21,497"
5/1/2007,"21,466"
4/1/2007,"21,421"
3/1/2007,"21,364"
2/1/2007,"21,334"
29/12/2006,"21,372"
28/12/2006,"21,372"
27/12/2006,"21,489"
26/12/2006,"21,429"
22/12/2006,"21,510"
20/12/2006,"21,552"
19/12/2006,"21,564"
18/12/2006,"21,462"
15/12/2006,"21,462"
14/12/2006,"21,452"
13/12/2006,"21,451"
12/12/2006,"21,473"
11/12/2006,"21,376"
8/12/2006,"21,434"
7/12/2006,"21,420"
6/12/2006,"21,520"
5/12/2006,"21,552"
4/12/2006,"21,685"
1/12/2006,"21,664"
30/11/2006,"21,660"
29/11/2006,"21,775"
28/11/2006,"21,862"
27/11/2006,"21,792"
24/11/2006,"21,692"
23/11/2006,"21,675"
22/11/2006,"21,615"
21/11/2006,"21,630"
20/11/2006,"21,614"
17/11/2006,"21,585"
16/11/2006,"21,509"
14/11/2006,"21,529"
13/11/2006,"21,612"
10/11/2006,"21,481"
9/11/2006,"21,404"
8/11/2006,"21,456"
7/11/2006,"21,345"
6/11/2006,"21,370"
3/11/2006,"21,412"
1/11/2006,"21,402"
31/10/2006,"21,422"
30/10/2006,"21,448"
27/10/2006,"21,370"
26/10/2006,"21,355"
25/10/2006,"21,502"
24/10/2006,"21,459"
23/10/2006,"21,383"
20/10/2006,"21,449"
19/10/2006,"21,379"
18/10/2006,"21,331"
17/10/2006,"21,353"
16/10/2006,"21,323"
13/10/2006,"21,411"
11/10/2006,"21,538"
10/10/2006,"21,489"
9/10/2006,"21,580"
6/10/2006,"21,621"
5/10/2006,"21,621"
4/10/2006,"21,668"
3/10/2006,"21,647"
2/10/2006,"21,615"
29/09/2006,"21,734"
28/09/2006,"21,785"
27/09/2006,"21,852"
26/09/2006,"21,972"
25/09/2006,"22,180"
22/09/2006,"22,169"
21/09/2006,"21,961"
20/09/2006,"21,682"
19/09/2006,"21,510"
18/09/2006,"21,445"
15/09/2006,"21,532"
14/09/2006,"21,585"
13/09/2006,"21,692"
12/9/2006,"21,724"
11/9/2006,"21,743"
8/9/2006,"21,574"
6/9/2006,"21,435"
5/9/2006,"21,280"
4/9/2006,"21,274"
1/9/2006,"21,460"
31/08/2006,"21,380"
30/08/2006,"21,322"
29/08/2006,"21,411"
28/08/2006,"21,465"
25/08/2006,"21,563"
24/08/2006,"21,515"
23/08/2006,"21,346"
22/08/2006,"21,347"
21/08/2006,"21,353"
18/08/2006,"21,448"
17/08/2006,"21,357"
16/08/2006,"21,321"
15/08/2006,"21,472"
14/08/2006,"21,597"
11/8/2006,"21,608"
10/8/2006,"21,620"
9/8/2006,"21,679"
8/8/2006,"21,831"
7/8/2006,"21,785"
4/8/2006,"21,712"
3/8/2006,"21,827"
2/8/2006,"21,813"
1/8/2006,"21,897"
31/07/2006,"21,754"
28/07/2006,"21,792"
27/07/2006,"21,891"
26/07/2006,"21,976"
25/07/2006,"21,985"
24/07/2006,"21,908"
21/07/2006,"21,927"
20/07/2006,"21,887"
19/07/2006,"21,802"
18/07/2006,"21,954"
17/07/2006,"22,118"
14/07/2006,"22,122"
13/07/2006,"22,098"
12/7/2006,"21,907"
11/7/2006,"21,851"
10/7/2006,"21,742"
7/7/2006,"21,757"
6/7/2006,"21,832"
5/7/2006,"21,947"
4/7/2006,"21,638"
3/7/2006,"21,693"
30/06/2006,"21,635"
29/06/2006,"22,055"
28/06/2006,"22,254"
27/06/2006,"22,307"
26/06/2006,"22,251"
23/06/2006,"22,454"
22/06/2006,"22,383"
21/06/2006,"22,370"
20/06/2006,"22,498"
19/06/2006,"22,396"
16/06/2006,"22,513"
14/06/2006,"22,837"
13/06/2006,"23,010"
12/6/2006,"22,699"
9/6/2006,"22,607"
8/6/2006,"22,693"
7/6/2006,"22,492"
6/6/2006,"22,678"
5/6/2006,"22,549"
2/6/2006,"22,587"
1/6/2006,"22,705"
31/05/2006,"22,997"
30/05/2006,"23,227"
29/05/2006,"22,558"
26/05/2006,"22,512"
25/05/2006,"23,142"
24/05/2006,"23,703"
23/05/2006,"22,593"
22/05/2006,"22,875"
19/05/2006,"21,922"
18/05/2006,"21,825"
17/05/2006,"21,818"
16/05/2006,"21,395"
15/05/2006,"21,766"
12/5/2006,"21,299"
11/5/2006,"20,873"
10/5/2006,"20,578"
9/5/2006,"20,634"
8/5/2006,"20,643"
5/5/2006,"20,579"
4/5/2006,"20,659"
3/5/2006,"20,698"
2/5/2006,"20,710"
28/04/2006,"20,884"
27/04/2006,"21,128"
26/04/2006,"21,216"
25/04/2006,"21,225"
24/04/2006,"21,174"
20/04/2006,"21,228"
19/04/2006,"21,135"
18/04/2006,"21,284"
17/04/2006,"21,335"
13/04/2006,"21,428"
12/4/2006,"21,328"
11/4/2006,"21,412"
10/4/2006,"21,514"
7/4/2006,"21,401"
6/4/2006,"21,291"
5/4/2006,"21,336"
4/4/2006,"21,285"
3/4/2006,"21,534"
31/03/2006,"21,716"
30/03/2006,"21,944"
29/03/2006,"22,220"
28/03/2006,"22,230"
27/03/2006,"21,796"
24/03/2006,"21,620"
23/03/2006,"21,498"
22/03/2006,"21,545"
21/03/2006,"21,583"
20/03/2006,"21,378"
17/03/2006,"21,180"
16/03/2006,"21,059"
15/03/2006,"21,207"
14/03/2006,"21,261"
13/03/2006,"21,341"
10/3/2006,"21,439"
9/3/2006,"21,607"
8/3/2006,"21,770"
7/3/2006,"21,674"
6/3/2006,"21,253"
3/3/2006,"21,147"
2/3/2006,"21,126"
1/3/2006,"21,173"
24/02/2006,"21,347"
23/02/2006,"21,345"
22/02/2006,"21,476"
21/02/2006,"21,289"
20/02/2006,"21,174"
17/02/2006,"21,178"
16/02/2006,"21,169"
15/02/2006,"21,367"
14/02/2006,"21,427"
13/02/2006,"21,613"
10/2/2006,"21,567"
9/2/2006,"21,770"
8/2/2006,"21,948"
7/2/2006,"21,858"
6/2/2006,"21,869"
3/2/2006,"22,194"
2/2/2006,"22,202"
1/2/2006,"22,209"
31/01/2006,"22,152"
30/01/2006,"22,108"
27/01/2006,"22,144"
26/01/2006,"22,374"
25/01/2006,"22,425"
24/01/2006,"22,432"
23/01/2006,"22,601"
20/01/2006,"22,748"
19/01/2006,"23,217"
18/01/2006,"23,268"
17/01/2006,"22,916"
16/01/2006,"22,754"
13/01/2006,"22,739"
12/1/2006,"22,721"
11/1/2006,"22,671"
10/1/2006,"22,630"
9/1/2006,"22,624"
6/1/2006,"22,862"
5/1/2006,"22,817"
4/1/2006,"23,058"
3/1/2006,"23,452"
2/1/2006,"23,362"
30/12/2005,"23,399"
29/12/2005,"23,399"
28/12/2005,"23,475"
27/12/2005,"23,518"
26/12/2005,"23,317"
23/12/2005,"23,319"
22/12/2005,"23,246"
21/12/2005,"23,160"
20/12/2005,"23,489"
19/12/2005,"23,727"
16/12/2005,"23,348"
15/12/2005,"22,949"
14/12/2005,"22,771"
13/12/2005,"22,557"
12/12/2005,"22,626"
9/12/2005,"22,438"
8/12/2005,"22,119"
7/12/2005,"21,792"
6/12/2005,"21,799"
5/12/2005,"21,960"
2/12/2005,"22,053"
1/12/2005,"22,169"
30/11/2005,"22,062"
29/11/2005,"21,972"
28/11/2005,"22,086"
25/11/2005,"22,321"
24/11/2005,"22,362"
23/11/2005,"22,372"
22/11/2005,"22,503"
21/11/2005,"22,173"
18/11/2005,"22,179"
17/11/2005,"21,858"
16/11/2005,"21,966"
14/11/2005,"21,982"
11/11/2005,"21,625"
10/11/2005,"21,749"
9/11/2005,"21,709"
8/11/2005,"22,024"
7/11/2005,"22,005"
4/11/2005,"22,223"
3/11/2005,"22,328"
1/11/2005,"22,508"
31/10/2005,"22,535"
28/10/2005,"22,783"
27/10/2005,"22,843"
26/10/2005,"22,738"
25/10/2005,"22,610"
24/10/2005,"22,615"
21/10/2005,"22,538"
20/10/2005,"22,435"
19/10/2005,"22,527"
18/10/2005,"22,397"
17/10/2005,"22,344"
14/10/2005,"22,503"
13/10/2005,"22,619"
11/10/2005,"22,343"
10/10/2005,"22,376"
7/10/2005,"22,622"
6/10/2005,"22,878"
5/10/2005,"22,677"
4/10/2005,"22,416"
3/10/2005,"22,331"
30/09/2005,"22,214"
29/09/2005,"22,236"
28/09/2005,"22,425"
27/09/2005,"22,525"
26/09/2005,"22,575"
23/09/2005,"22,674"
22/09/2005,"22,744"
21/09/2005,"22,819"
20/09/2005,"22,940"
19/09/2005,"22,897"
16/09/2005,"22,929"
15/09/2005,"23,004"
14/09/2005,"23,292"
13/09/2005,"23,261"
12/9/2005,"23,189"
9/9/2005,"23,167"
8/9/2005,"23,190"
6/9/2005,"23,254"
5/9/2005,"23,287"
2/9/2005,"23,421"
1/9/2005,"23,615"
31/08/2005,"23,629"
30/08/2005,"23,853"
29/08/2005,"23,979"
26/08/2005,"24,121"
25/08/2005,"24,195"
24/08/2005,"24,227"
23/08/2005,"24,089"
22/08/2005,"24,020"
19/08/2005,"24,308"
18/08/2005,"23,629"
17/08/2005,"23,484"
16/08/2005,"23,434"
15/08/2005,"23,414"
12/8/2005,"23,750"
11/8/2005,"23,161"
10/8/2005,"22,759"
9/8/2005,"23,143"
8/8/2005,"23,092"
5/8/2005,"22,978"
4/8/2005,"23,046"
3/8/2005,"23,143"
2/8/2005,"23,522"
1/8/2005,"23,777"
29/07/2005,"23,897"
28/07/2005,"24,203"
27/07/2005,"24,431"
26/07/2005,"24,648"
25/07/2005,"24,279"
22/07/2005,"23,753"
21/07/2005,"23,397"
20/07/2005,"23,514"
19/07/2005,"23,426"
18/07/2005,"23,296"
15/07/2005,"23,419"
14/07/2005,"23,425"
13/07/2005,"23,474"
12/7/2005,"23,345"
11/7/2005,"23,494"
8/7/2005,"23,675"
7/7/2005,"23,882"
6/7/2005,"23,893"
5/7/2005,"23,660"
4/7/2005,"23,707"
1/7/2005,"23,451"
30/06/2005,"23,496"
29/06/2005,"23,541"
28/06/2005,"23,686"
27/06/2005,"23,822"
24/06/2005,"23,869"
23/06/2005,"23,924"
